link_id,from_id,to_id,from,to,mode,distance_km,cost,emission,data_sources
L1106,C23,C10,Lusail International Circuit (Qatar),Circuit Gilles Villeneuve (Montreal-Canada),Air,10372.2,622332.0,311166.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1107,C23,C10,Lusail International Circuit (Qatar),Circuit Gilles Villeneuve (Montreal-Canada),Sea,10372.2,10372.2,7779.15,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1108,C23,C11,Lusail International Circuit (Qatar),Red Bull Ring (Spielberg-Austria),Air,4028.2,241692.0,120846.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1109,C23,C11,Lusail International Circuit (Qatar),Red Bull Ring (Spielberg-Austria),Sea,4028.2,4028.2,3021.15,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1110,C23,C12,Lusail International Circuit (Qatar),Silverstone Circuit (UK),Air,5274.6,316476.0,158238.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1111,C23,C12,Lusail International Circuit (Qatar),Silverstone Circuit (UK),Sea,5274.6,5274.6,3955.95,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1112,C23,C13,Lusail International Circuit (Qatar),Spa-Francorchamps (Belgium),Air,4757.1,285426.0,142713.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1113,C23,C13,Lusail International Circuit (Qatar),Spa-Francorchamps (Belgium),Sea,4757.1,4757.1,3567.83,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1114,C23,C14,Lusail International Circuit (Qatar),Hungaroring (Budapest-Hungary),Air,3744.9,224694.0,112347.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1115,C23,C14,Lusail International Circuit (Qatar),Hungaroring (Budapest-Hungary),Sea,3744.9,3744.9,2808.67,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1116,C23,C15,Lusail International Circuit (Qatar),Circuit Zandvoort (Netherlands),Air,4920.6,295236.0,147618.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1117,C23,C15,Lusail International Circuit (Qatar),Circuit Zandvoort (Netherlands),Sea,4920.6,4920.6,3690.45,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1118,C23,C16,Lusail International Circuit (Qatar),Autodromo Nazionale Monza (Italy),Air,4361.7,261702.0,130851.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1119,C23,C16,Lusail International Circuit (Qatar),Autodromo Nazionale Monza (Italy),Sea,4361.7,4361.7,3271.28,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1120,C23,C17,Lusail International Circuit (Qatar),Circuit of The Americas (Austin-USA),Air,13017.4,781044.0,390522.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1121,C23,C17,Lusail International Circuit (Qatar),Circuit of The Americas (Austin-USA),Sea,13017.4,13017.4,9763.05,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1122,C23,C18,Lusail International Circuit (Qatar),Autodromo Hermanos Rodriguez (Mexico City-Mexico),Air,14103.1,846186.0,423093.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1123,C23,C18,Lusail International Circuit (Qatar),Autodromo Hermanos Rodriguez (Mexico City-Mexico),Sea,14103.1,14103.1,10577.32,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1124,C23,C19,Lusail International Circuit (Qatar),Autodromo Jose Carlos Pace (Interlagos-Sao Paulo),Air,11884.6,713076.0,356538.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1125,C23,C19,Lusail International Circuit (Qatar),Autodromo Jose Carlos Pace (Interlagos-Sao Paulo),Sea,11884.6,11884.6,8913.45,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1126,C23,C20,Lusail International Circuit (Qatar),Las Vegas Street Circuit (USA),Air,13032.0,781920.0,390960.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1127,C23,C20,Lusail International Circuit (Qatar),Las Vegas Street Circuit (USA),Sea,13032.0,13032.0,9774.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1128,C23,C21,Lusail International Circuit (Qatar),Marina Bay Street Circuit (Singapore),Air,6212.6,372756.0,186378.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1129,C23,C21,Lusail International Circuit (Qatar),Marina Bay Street Circuit (Singapore),Road,6212.6,37275.6,24850.4,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1130,C23,C21,Lusail International Circuit (Qatar),Marina Bay Street Circuit (Singapore),Sea,6212.6,6212.6,4659.45,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1131,C23,C22,Lusail International Circuit (Qatar),Yas Marina Circuit (Abu Dhabi-UAE),Air,330.9,19854.0,9927.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1132,C23,C22,Lusail International Circuit (Qatar),Yas Marina Circuit (Abu Dhabi-UAE),Road,330.9,1985.4,1323.6,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1133,C23,C22,Lusail International Circuit (Qatar),Yas Marina Circuit (Abu Dhabi-UAE),Sea,330.9,330.9,248.17,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1134,C23,C24,Lusail International Circuit (Qatar),Baku City Circuit (Azerbaijan),Air,1670.0,100200.0,50100.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1135,C23,C24,Lusail International Circuit (Qatar),Baku City Circuit (Azerbaijan),Road,1670.0,10020.0,6680.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1136,C23,C24,Lusail International Circuit (Qatar),Baku City Circuit (Azerbaijan),Sea,1670.0,1670.0,1252.5,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1137,C24,C1,Baku City Circuit (Azerbaijan),Albert Park (Melbourne-Australia),Air,12989.1,779346.0,389673.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1138,C24,C1,Baku City Circuit (Azerbaijan),Albert Park (Melbourne-Australia),Sea,12989.1,12989.1,9741.82,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1139,C24,C2,Baku City Circuit (Azerbaijan),Shanghai International Circuit (China),Air,6336.9,380214.0,190107.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1140,C24,C2,Baku City Circuit (Azerbaijan),Shanghai International Circuit (China),Road,6336.9,38021.4,25347.6,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1141,C24,C2,Baku City Circuit (Azerbaijan),Shanghai International Circuit (China),Sea,6336.9,6336.9,4752.68,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1142,C24,C3,Baku City Circuit (Azerbaijan),Suzuka Circuit (Japan),Air,7342.6,440556.0,220278.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1143,C24,C3,Baku City Circuit (Azerbaijan),Suzuka Circuit (Japan),Road,7342.6,44055.6,29370.4,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1144,C24,C3,Baku City Circuit (Azerbaijan),Suzuka Circuit (Japan),Sea,7342.6,7342.6,5506.95,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1145,C24,C4,Baku City Circuit (Azerbaijan),Bahrain International Circuit (Sakhir),Air,1595.7,95742.0,47871.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1146,C24,C4,Baku City Circuit (Azerbaijan),Bahrain International Circuit (Sakhir),Road,1595.7,9574.2,6382.8,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1147,C24,C4,Baku City Circuit (Azerbaijan),Bahrain International Circuit (Sakhir),Sea,1595.7,1595.7,1196.77,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1148,C24,C5,Baku City Circuit (Azerbaijan),Jeddah Corniche Circuit (Saudi Arabia),Air,2317.7,139062.0,69531.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1149,C24,C5,Baku City Circuit (Azerbaijan),Jeddah Corniche Circuit (Saudi Arabia),Road,2317.7,13906.2,9270.8,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1150,C24,C5,Baku City Circuit (Azerbaijan),Jeddah Corniche Circuit (Saudi Arabia),Sea,2317.7,2317.7,1738.27,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L1151,C24,C6,Baku City Circuit (Azerbaijan),Miami International Autodrome (USA),Air,11015.9,660954.0,330477.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
